Fecha,Producto,Categoria,Sucursal,Cantidad,PrecioUnitario,CostoUnitario
2019-01-26,Jeans Slim,Ropa,La Serena,3,14982,11705
2019-01-26,Microondas M,Electrohogar,Valparaíso,1,181603,111336
2019-01-26,Silla Comer,Bebés,La Serena,2,50503,31708
2019-01-26,Jeans Slim,Ropa,Santiago,3,15584,12155
2019-01-27,Coche Bebé,Bebés,Valparaíso,2,47693,37976
2019-01-27,Refrigerador Y,Electrohogar,Concepción,3,146886,104739
2019-01-27,Mesa Centro,Muebles,Santiago,1,102907,68938
2019-01-27,Notebook A,Tecnología,Valparaíso,1,297038,193132
2019-01-27,Zapatillas Run,Deportes,Santiago,1,77532,50046
2019-01-27,Jeans Slim,Ropa,Concepción,1,18250,12953
2019-01-27,Microondas M,Electrohogar,Valparaíso,1,160718,100962
2019-01-27,Bicicleta MTB,Deportes,Valparaíso,2,65095,44418
2019-01-27,Silla Comer,Bebés,La Serena,3,44200,33649
2019-01-27,Lavadora L,Electrohogar,Concepción,3,164835,110103
2019-01-27,Coche Bebé,Bebés,La Serena,2,48066,29012
2019-01-27,Silla Comer,Bebés,La Serena,2,39821,27486
2019-01-27,Microondas M,Electrohogar,Santiago,3,168151,104057
2019-01-27,Silla Gamer,Muebles,Valparaíso,3,84797,62017
2019-01-27,Tablet X,Tecnología,Valparaíso,3,363073,287879
2019-01-27,Jeans Slim,Ropa,La Serena,1,16966,12333
2019-01-27,Tablet X,Tecnología,Valparaíso,2,323712,230342
2019-01-27,Lavadora L,Electrohogar,Concepción,1,189369,124109
2019-01-27,Bicicleta MTB,Deportes,La Serena,1,54801,36867
2019-01-27,Chaqueta Invierno,Ropa,Antofagasta,2,17192,10602
2019-01-27,Smartphone Z,Tecnología,Concepción,2,308360,245974
2019-01-27,Silla Comer,Bebés,Antofagasta,1,47603,31637
2019-01-27,Jeans Slim,Ropa,Valparaíso,3,17437,10915
2019-01-27,Pañales XL,Bebés,Concepción,1,36470,27885
2019-01-28,Silla Gamer,Muebles,La Serena,1,91674,71839
2019-01-28,Zapatillas Run,Deportes,La Serena,1,65308,49917
2019-01-28,Polera Básica,Ropa,Antofagasta,2,18416,14290
2019-01-28,Balón Fútbol,Deportes,Antofagasta,2,56415,36556
2019-01-28,Jeans Slim,Ropa,Santiago,3,16202,12148
2019-01-28,Tablet X,Tecnología,Santiago,1,366744,281933
2019-01-28,Mesa Centro,Muebles,Santiago,1,105342,70055
2019-01-28,Chaqueta Invierno,Ropa,Santiago,1,18522,12148
2019-01-28,Escritorio Pro,Muebles,Santiago,3,91991,59107
2019-01-28,Silla Gamer,Muebles,Antofagasta,1,104514,82321
2019-01-28,Polera Básica,Ropa,Santiago,3,13855,10803
2019-01-29,Bicicleta MTB,Deportes,Concepción,3,77443,48181
2019-01-29,Polera Básica,Ropa,Santiago,2,19008,12470
2019-01-29,Tablet X,Tecnología,Concepción,3,360475,274315
2019-01-29,Polera Básica,Ropa,Santiago,3,17269,12201
2019-01-29,Mesa Centro,Muebles,La Serena,2,88864,55456
2019-01-29,Polera Básica,Ropa,Santiago,1,16313,10770
2019-01-29,Silla Gamer,Muebles,Concepción,1,91797,68723
2019-01-29,Chaqueta Invierno,Ropa,La Serena,2,17507,12581
2019-01-29,Smartphone Z,Tecnología,Antofagasta,2,365349,221743
2019-01-29,Mesa Centro,Muebles,Valparaíso,1,99772,61133
2019-01-29,Polera Básica,Ropa,Concepción,1,17925,12638
2019-01-29,Smartphone Z,Tecnología,Concepción,1,277762,219756
2019-01-29,Silla Comer,Bebés,La Serena,2,42954,32420
2019-01-30,Escritorio Pro,Muebles,La Serena,1,106295,68824
2019-01-30,Jeans Slim,Ropa,La Serena,1,19325,12610
2019-01-30,Lavadora L,Electrohogar,Santiago,1,151138,102984
2019-01-30,Bicicleta MTB,Deportes,Valparaíso,1,54954,39612
2019-01-30,Mesa Centro,Muebles,La Serena,2,115975,77271
2019-01-30,Tablet X,Tecnología,Concepción,1,326915,234781
2019-01-30,Coche Bebé,Bebés,Santiago,2,36792,28207
2019-01-30,Polera Básica,Ropa,Valparaíso,3,18316,13085
2019-01-30,Balón Fútbol,Deportes,Concepción,2,76362,51881
2019-01-30,Pañales XL,Bebés,Santiago,1,37821,25304
2019-01-30,Tablet X,Tecnología,Antofagasta,3,275382,190047
2019-01-30,Bicicleta MTB,Deportes,Santiago,3,63865,49912
2019-01-30,Pañales XL,Bebés,La Serena,1,40950,31317
2019-01-30,Jeans Slim,Ropa,Antofagasta,1,17318,10568
2019-01-31,Jeans Slim,Ropa,Valparaíso,2,17492,13295
2019-01-31,Jeans Slim,Ropa,Antofagasta,3,17078,12124
2019-01-31,Notebook A,Tecnología,La Serena,2,308530,231388
2019-01-31,Lavadora L,Electrohogar,Antofagasta,1,173787,135138
2019-01-31,Coche Bebé,Bebés,Valparaíso,3,50613,36568
2019-01-31,Chaqueta Invierno,Ropa,La Serena,2,14223,11101
2019-01-31,Zapatillas Run,Deportes,Valparaíso,1,70677,49933
2019-01-31,Silla Gamer,Muebles,Antofagasta,3,82575,51576
2019-01-31,Tablet X,Tecnología,Santiago,3,368007,225764
2019-01-31,Coche Bebé,Bebés,Concepción,2,42462,26137
2019-01-31,Notebook A,Tecnología,Valparaíso,2,323570,245809
2019-02-01,Escritorio Pro,Muebles,Concepción,1,81987,55636
2019-02-01,Refrigerador Y,Electrohogar,La Serena,1,188406,126077
2019-02-01,Chaqueta Invierno,Ropa,Antofagasta,2,17375,12638
2019-02-01,Mesa Centro,Muebles,Concepción,2,102456,63548
2019-02-01,Coche Bebé,Bebés,La Serena,2,43264,31914
2019-02-01,Coche Bebé,Bebés,Antofagasta,2,36441,25548
2019-02-01,Silla Gamer,Muebles,La Serena,2,82404,49952
2019-02-01,Escritorio Pro,Muebles,Concepción,2,92275,58079
2019-02-01,Coche Bebé,Bebés,Valparaíso,1,49368,33278
2019-02-01,Polera Básica,Ropa,Concepción,3,16165,12915
2019-02-01,Notebook A,Tecnología,Antofagasta,1,342825,216089
2019-02-01,Notebook A,Tecnología,La Serena,1,288497,205047
2019-02-01,Refrigerador Y,Electrohogar,Antofagasta,3,185313,124389
2019-02-01,Refrigerador Y,Electrohogar,Concepción,2,138459,92558
2019-02-01,Polera Básica,Ropa,La Serena,3,16846,11278
2019-02-01,Chaqueta Invierno,Ropa,Antofagasta,3,14403,10995
2019-02-01,Chaqueta Invierno,Ropa,Antofagasta,1,17907,11821
2019-02-01,Bicicleta MTB,Deportes,Valparaíso,3,58831,39948
2019-02-02,Silla Gamer,Muebles,Valparaíso,3,93725,64829
2019-02-02,Bicicleta MTB,Deportes,Concepción,3,56996,43251
2019-02-02,Polera Básica,Ropa,Valparaíso,2,14393,9968
2019-02-02,Jeans Slim,Ropa,Valparaíso,2,16635,11853
2019-02-02,Mesa Centro,Muebles,Santiago,3,101782,78689
2019-02-02,Zapatillas Run,Deportes,Valparaíso,3,68451,49167
2019-02-02,Silla Comer,Bebés,Santiago,1,43026,33104
2019-02-02,Mesa Centro,Muebles,Concepción,3,82108,65219
2019-02-02,Silla Comer,Bebés,Valparaíso,2,47004,34996
2019-02-02,Balón Fútbol,Deportes,Valparaíso,2,69467,53070
2019-02-02,Smartphone Z,Tecnología,Concepción,2,384894,231619
2019-02-02,Escritorio Pro,Muebles,Valparaíso,1,84233,50579
2019-02-03,Pañales XL,Bebés,Antofagasta,1,48055,36223
2019-02-03,Tablet X,Tecnología,Santiago,3,343632,212269
2019-02-03,Notebook B,Tecnología,La Serena,2,272940,180475
2019-02-03,Escritorio Pro,Muebles,La Serena,1,115117,70735
2019-02-04,Refrigerador Y,Electrohogar,Valparaíso,2,149534,104024
2019-02-04,Microondas M,Electrohogar,Valparaíso,1,175011,112396
2019-02-04,Lavadora L,Electrohogar,Concepción,3,190754,129907
2019-02-04,Escritorio Pro,Muebles,Antofagasta,3,98152,63328
2019-02-04,Notebook B,Tecnología,Antofagasta,1,342419,229956
2019-02-04,Notebook A,Tecnología,Santiago,3,330370,227912
2019-02-04,Microondas M,Electrohogar,La Serena,2,149516,111059
2019-02-04,Polera Básica,Ropa,La Serena,1,19001,14139
2019-02-04,Chaqueta Invierno,Ropa,Valparaíso,2,18443,13728
2019-02-04,Smartphone Z,Tecnología,Santiago,3,282330,180072
2019-02-04,Coche Bebé,Bebés,Valparaíso,2,47312,28980
2019-02-04,Refrigerador Y,Electrohogar,Antofagasta,1,139963,110036
2019-02-04,Notebook A,Tecnología,Concepción,3,337798,261223
2019-02-04,Jeans Slim,Ropa,Concepción,1,16034,10831
2019-02-04,Chaqueta Invierno,Ropa,Antofagasta,1,17622,12314
2019-02-04,Smartphone Z,Tecnología,Concepción,1,354463,212987
2019-02-04,Pañales XL,Bebés,Concepción,1,38925,25523
2019-02-04,Silla Gamer,Muebles,La Serena,3,114983,75175
2019-02-04,Chaqueta Invierno,Ropa,Concepción,1,13789,9266
2019-02-04,Polera Básica,Ropa,Concepción,3,14166,10297
2019-02-05,Notebook A,Tecnología,Valparaíso,1,368662,283895
2019-02-05,Notebook A,Tecnología,Concepción,2,375619,241579
2019-02-05,Silla Comer,Bebés,Antofagasta,1,40725,25548
2019-02-05,Jeans Slim,Ropa,Concepción,2,17369,11794
2019-02-05,Balón Fútbol,Deportes,Santiago,1,60898,41018
2019-02-05,Notebook A,Tecnología,Valparaíso,1,302111,231748
2019-02-05,Bicicleta MTB,Deportes,Antofagasta,2,62096,37498
2019-02-05,Jeans Slim,Ropa,Valparaíso,3,16457,11205
2019-02-05,Smartphone Z,Tecnología,La Serena,1,325691,258176
2019-02-05,Jeans Slim,Ropa,Santiago,3,18144,13691
2019-02-05,Jeans Slim,Ropa,La Serena,3,16952,10430
2019-02-05,Bicicleta MTB,Deportes,Valparaíso,1,60374,36436
2019-02-05,Pañales XL,Bebés,Santiago,3,44287,29656
2019-02-05,Zapatillas Run,Deportes,Antofagasta,1,77381,59538
2019-02-05,Smartphone Z,Tecnología,Concepción,1,342738,225600
2019-02-06,Silla Gamer,Muebles,Santiago,1,89878,62628
2019-02-06,Chaqueta Invierno,Ropa,La Serena,2,16993,13561
2019-02-06,Coche Bebé,Bebés,Concepción,3,44981,33978
2019-02-06,Tablet X,Tecnología,Valparaíso,3,286896,207851
2019-02-06,Lavadora L,Electrohogar,Antofagasta,3,143818,109621
2019-02-06,Chaqueta Invierno,Ropa,La Serena,3,15059,10075
2019-02-06,Jeans Slim,Ropa,La Serena,1,18841,13971
2019-02-06,Microondas M,Electrohogar,Santiago,2,135470,98377
2019-02-06,Escritorio Pro,Muebles,Santiago,2,91869,69105
2019-02-07,Balón Fútbol,Deportes,Antofagasta,3,55054,34857
2019-02-07,Pañales XL,Bebés,Concepción,1,38192,30515
2019-02-07,Lavadora L,Electrohogar,La Serena,2,141534,102938
2019-02-07,Chaqueta Invierno,Ropa,Valparaíso,2,16917,11028
2019-02-07,Notebook B,Tecnología,Concepción,3,278770,201960
2019-02-07,Microondas M,Electrohogar,La Serena,3,178927,120062
2019-02-07,Tablet X,Tecnología,Concepción,1,384348,304945
2019-02-07,Coche Bebé,Bebés,La Serena,3,39713,27467
2019-02-07,Tablet X,Tecnología,La Serena,2,362595,253737
2019-02-07,Notebook A,Tecnología,Valparaíso,1,315238,223945
2019-02-07,Silla Gamer,Muebles,Valparaíso,2,99529,75806
2019-02-07,Bicicleta MTB,Deportes,Concepción,1,63666,49592
2019-02-07,Coche Bebé,Bebés,La Serena,1,38461,30692
2019-02-07,Lavadora L,Electrohogar,Santiago,1,180660,121827
2019-02-07,Polera Básica,Ropa,Concepción,3,19206,13740
2019-02-07,Bicicleta MTB,Deportes,Valparaíso,1,60024,42786
2019-02-07,Escritorio Pro,Muebles,La Serena,1,89654,57228
2019-02-07,Silla Comer,Bebés,Valparaíso,3,39534,24028
2019-02-08,Refrigerador Y,Electrohogar,Santiago,1,160883,119670
2019-02-08,Silla Gamer,Muebles,Concepción,2,111228,69936
2019-02-08,Refrigerador Y,Electrohogar,Antofagasta,2,181822,126415
2019-02-09,Pañales XL,Bebés,Concepción,3,36525,26561
2019-02-09,Escritorio Pro,Muebles,Concepción,1,97560,60391
2019-02-09,Mesa Centro,Muebles,Antofagasta,2,108861,72993
2019-02-09,Chaqueta Invierno,Ropa,Valparaíso,1,16280,9916
2019-02-09,Chaqueta Invierno,Ropa,Antofagasta,1,15851,11244
2019-02-09,Notebook A,Tecnología,Antofagasta,1,277360,186506
2019-02-09,Notebook B,Tecnología,Antofagasta,1,322498,250435
2019-02-09,Zapatillas Run,Deportes,La Serena,2,71561,52106
2019-02-09,Notebook A,Tecnología,Antofagasta,3,343156,267390
2019-02-09,Pañales XL,Bebés,Concepción,3,38906,26230
2019-02-09,Mesa Centro,Muebles,La Serena,3,88938,66925
2019-02-09,Bicicleta MTB,Deportes,Santiago,3,63947,48009
2019-02-10,Microondas M,Electrohogar,Santiago,1,171093,112804
2019-02-10,Tablet X,Tecnología,Antofagasta,1,282302,198394
2019-02-10,Tablet X,Tecnología,La Serena,1,381951,292384
2019-02-10,Escritorio Pro,Muebles,Santiago,3,106005,79058
2019-02-10,Bicicleta MTB,Deportes,Santiago,2,73370,46887
2019-02-10,Coche Bebé,Bebés,La Serena,1,49705,36793
2019-02-10,Chaqueta Invierno,Ropa,Antofagasta,3,16796,11126
2019-02-10,Lavadora L,Electrohogar,La Serena,2,135964,102848
2019-02-10,Escritorio Pro,Muebles,Valparaíso,1,115929,79705
2019-02-10,Chaqueta Invierno,Ropa,Antofagasta,3,17737,12538
2019-02-10,Silla Gamer,Muebles,Santiago,1,106864,82556
2019-02-10,Coche Bebé,Bebés,Concepción,3,42345,26522
2019-02-11,Chaqueta Invierno,Ropa,Valparaíso,2,17536,13316
2019-02-11,Zapatillas Run,Deportes,Concepción,2,73988,57801
2019-02-11,Refrigerador Y,Electrohogar,Santiago,2,158441,101131
2019-02-11,Polera Básica,Ropa,Santiago,1,17896,12186
2019-02-11,Zapatillas Run,Deportes,Santiago,2,56014,37344
2019-02-11,Bicicleta MTB,Deportes,Concepción,2,58930,39853
2019-02-11,Notebook A,Tecnología,La Serena,2,358018,223131
2019-02-11,Escritorio Pro,Muebles,Antofagasta,1,92709,73078
2019-02-11,Notebook A,Tecnología,Valparaíso,2,332244,211265
2019-02-11,Balón Fútbol,Deportes,Antofagasta,2,67332,42955
2019-02-11,Polera Básica,Ropa,Santiago,3,16618,10217
2019-02-11,Escritorio Pro,Muebles,Valparaíso,1,107646,78166
2019-02-11,Microondas M,Electrohogar,Valparaíso,3,170722,108310
2019-02-11,Zapatillas Run,Deportes,Santiago,2,70699,48896
2019-02-11,Mesa Centro,Muebles,Valparaíso,2,104099,77112
2019-02-11,Zapatillas Run,Deportes,Concepción,2,64816,47602
2019-02-12,Escritorio Pro,Muebles,Antofagasta,1,85214,58782
2019-02-12,Silla Comer,Bebés,Concepción,2,51025,30683
2019-02-12,Balón Fútbol,Deportes,Santiago,1,63796,38474
2019-02-12,Chaqueta Invierno,Ropa,Santiago,1,16202,12824
2019-02-12,Polera Básica,Ropa,Antofagasta,2,14631,10747
2019-02-12,Bicicleta MTB,Deportes,Valparaíso,2,71828,47795
2019-02-12,Chaqueta Invierno,Ropa,Antofagasta,3,18343,14166
2019-02-12,Polera Básica,Ropa,Concepción,1,16130,12892
2019-02-12,Polera Básica,Ropa,Concepción,1,17524,12971
2019-02-12,Silla Comer,Bebés,Santiago,1,50040,37417
2019-02-12,Notebook A,Tecnología,Antofagasta,3,299707,183572
2019-02-12,Coche Bebé,Bebés,Concepción,2,45708,33576
2019-02-12,Microondas M,Electrohogar,Valparaíso,2,183305,140155
2019-02-13,Zapatillas Run,Deportes,Valparaíso,2,71829,53698
2019-02-13,Zapatillas Run,Deportes,Valparaíso,1,76098,54554
2019-02-13,Tablet X,Tecnología,Santiago,1,377442,276775
2019-02-13,Silla Gamer,Muebles,Valparaíso,1,112454,81821
2019-02-13,Balón Fútbol,Deportes,La Serena,2,69584,54780
2019-02-13,Jeans Slim,Ropa,Valparaíso,3,15254,10507
2019-02-13,Notebook A,Tecnología,La Serena,2,330316,201901
2019-02-13,Zapatillas Run,Deportes,Santiago,3,71111,42830
2019-02-13,Notebook A,Tecnología,Antofagasta,1,278459,177414
2019-02-13,Coche Bebé,Bebés,Concepción,1,49224,33927
2019-02-13,Polera Básica,Ropa,Santiago,3,16590,11731
2019-02-13,Pañales XL,Bebés,Valparaíso,1,49250,31678
2019-02-13,Coche Bebé,Bebés,Valparaíso,1,44090,34753
2019-02-13,Notebook A,Tecnología,Antofagasta,1,317128,225374
2019-02-13,Mesa Centro,Muebles,Santiago,2,109601,85147
2019-02-13,Chaqueta Invierno,Ropa,Concepción,2,16135,11651
2019-02-13,Silla Comer,Bebés,Antofagasta,3,38868,28715
2019-02-13,Pañales XL,Bebés,Antofagasta,2,44510,33734
2019-02-14,Bicicleta MTB,Deportes,Concepción,2,75160,46922
2019-02-14,Chaqueta Invierno,Ropa,La Serena,2,16615,11989
2019-02-14,Zapatillas Run,Deportes,Concepción,2,59269,46940
2019-02-14,Silla Gamer,Muebles,Santiago,3,108139,83731
2019-02-14,Escritorio Pro,Muebles,Valparaíso,1,88332,58786
2019-02-14,Coche Bebé,Bebés,Santiago,2,36354,28684
2019-02-14,Notebook A,Tecnología,Antofagasta,1,322691,256891
2019-02-14,Tablet X,Tecnología,Antofagasta,1,361776,266187
2019-02-14,Refrigerador Y,Electrohogar,Antofagasta,1,136087,103229
2019-02-14,Tablet X,Tecnología,Antofagasta,3,337281,244760
2019-02-15,Notebook B,Tecnología,La Serena,1,334279,256467
2019-02-15,Notebook B,Tecnología,Santiago,3,285286,187462
2019-02-15,Bicicleta MTB,Deportes,Concepción,3,74519,57865
2019-02-15,Mesa Centro,Muebles,Antofagasta,2,94962,72238
2019-02-15,Escritorio Pro,Muebles,La Serena,3,100503,79761
2019-02-15,Polera Básica,Ropa,Santiago,1,16203,11385
2019-02-15,Zapatillas Run,Deportes,La Serena,1,67417,44781
2019-02-15,Mesa Centro,Muebles,Concepción,3,94305,65339
2019-02-15,Chaqueta Invierno,Ropa,Valparaíso,3,17753,10681
2019-02-15,Escritorio Pro,Muebles,Santiago,1,81191,61778
2019-02-15,Silla Comer,Bebés,Santiago,1,45339,34294
2019-02-15,Coche Bebé,Bebés,Valparaíso,1,36234,23242
2019-02-15,Polera Básica,Ropa,Concepción,3,17475,11698
2019-02-15,Bicicleta MTB,Deportes,Valparaíso,1,60198,43407
2019-02-16,Refrigerador Y,Electrohogar,Antofagasta,2,180496,119377
2019-02-16,Pañales XL,Bebés,Concepción,2,42179,30272
2019-02-16,Smartphone Z,Tecnología,Antofagasta,3,373382,288896
2019-02-16,Lavadora L,Electrohogar,Santiago,2,176769,119595
2019-02-16,Lavadora L,Electrohogar,Valparaíso,2,182774,119606
2019-02-16,Bicicleta MTB,Deportes,Concepción,2,71958,46413
2019-02-16,Bicicleta MTB,Deportes,La Serena,1,70671,45494
2019-02-16,Chaqueta Invierno,Ropa,Valparaíso,3,18161,13881
2019-02-16,Balón Fútbol,Deportes,Antofagasta,1,64376,39027
2019-02-16,Balón Fútbol,Deportes,Antofagasta,1,75323,57612
2019-02-16,Jeans Slim,Ropa,Valparaíso,2,16074,10291
2019-02-17,Coche Bebé,Bebés,Valparaíso,2,47968,36578
2019-02-17,Coche Bebé,Bebés,Concepción,3,50937,38726
2019-02-17,Coche Bebé,Bebés,Concepción,1,43453,31036
2019-02-17,Pañales XL,Bebés,Santiago,3,36359,24436
2019-02-17,Escritorio Pro,Muebles,Concepción,2,92260,67430
2019-02-17,Escritorio Pro,Muebles,Valparaíso,1,108443,65910
2019-02-17,Escritorio Pro,Muebles,Concepción,3,103486,79983
2019-02-17,Lavadora L,Electrohogar,Santiago,1,173299,129385
2019-02-17,Microondas M,Electrohogar,Antofagasta,3,169730,121170
2019-02-17,Escritorio Pro,Muebles,Valparaíso,3,103267,75035
2019-02-17,Silla Comer,Bebés,Antofagasta,2,46392,35299
2019-02-17,Jeans Slim,Ropa,Santiago,2,13820,9549
2019-02-18,Lavadora L,Electrohogar,Concepción,1,172899,105620
2019-02-18,Mesa Centro,Muebles,Santiago,1,83513,59372
2019-02-18,Smartphone Z,Tecnología,La Serena,1,291523,216026
2019-02-18,Balón Fútbol,Deportes,Santiago,1,76770,46992
2019-02-18,Refrigerador Y,Electrohogar,Concepción,3,162215,112086
2019-02-18,Jeans Slim,Ropa,Concepción,2,15911,10036
2019-02-18,Pañales XL,Bebés,Valparaíso,2,45331,32573
2019-02-18,Escritorio Pro,Muebles,La Serena,1,96240,59372
2019-02-18,Chaqueta Invierno,Ropa,Concepción,3,16509,13129
2019-02-18,Silla Gamer,Muebles,Santiago,3,88220,56747
2019-02-18,Tablet X,Tecnología,Santiago,3,371687,227650
2019-02-18,Chaqueta Invierno,Ropa,Antofagasta,3,15876,11651
2019-02-18,Microondas M,Electrohogar,Antofagasta,3,168113,127410
2019-02-18,Jeans Slim,Ropa,Valparaíso,3,16315,10665
2019-02-19,Silla Comer,Bebés,Antofagasta,2,38656,24079
2019-02-19,Chaqueta Invierno,Ropa,Concepción,2,17283,11130
2019-02-19,Jeans Slim,Ropa,La Serena,1,15622,10318
2019-02-19,Polera Básica,Ropa,Valparaíso,2,18889,14268
2019-02-19,Zapatillas Run,Deportes,Valparaíso,3,61258,43658
2019-02-19,Bicicleta MTB,Deportes,Valparaíso,2,61481,36927
2019-02-19,Jeans Slim,Ropa,Santiago,1,16258,10751
2019-02-20,Refrigerador Y,Electrohogar,Antofagasta,1,169457,124287
2019-02-20,Tablet X,Tecnología,Valparaíso,3,275395,172197
2019-02-20,Pañales XL,Bebés,Santiago,2,39123,27303
2019-02-20,Tablet X,Tecnología,La Serena,2,370588,249139
2019-02-20,Escritorio Pro,Muebles,La Serena,3,108448,67802
2019-02-20,Pañales XL,Bebés,Santiago,1,38808,27691
2019-02-20,Smartphone Z,Tecnología,Valparaíso,2,347369,224389
2019-02-20,Notebook A,Tecnología,Concepción,2,285798,220334
2019-02-20,Coche Bebé,Bebés,Concepción,3,38925,29783
2019-02-20,Bicicleta MTB,Deportes,Santiago,2,62989,47843
2019-02-20,Mesa Centro,Muebles,La Serena,1,107261,76653
2019-02-20,Coche Bebé,Bebés,La Serena,1,36404,23682
2019-02-20,Coche Bebé,Bebés,La Serena,3,45423,34082
2019-02-20,Silla Comer,Bebés,Valparaíso,2,36856,24889
2019-02-20,Notebook B,Tecnología,La Serena,1,336520,215340
2019-02-20,Microondas M,Electrohogar,Concepción,1,191680,138391
2019-02-21,Silla Comer,Bebés,Antofagasta,1,48360,35811
2019-02-21,Microondas M,Electrohogar,Valparaíso,3,170815,136637
2019-02-21,Refrigerador Y,Electrohogar,Valparaíso,1,175464,132050
2019-02-21,Smartphone Z,Tecnología,Concepción,3,379273,266238
2019-02-21,Silla Comer,Bebés,La Serena,2,44819,30819
2019-02-21,Zapatillas Run,Deportes,Santiago,3,72090,46361
2019-02-21,Polera Básica,Ropa,Antofagasta,2,18990,12112
2019-02-21,Escritorio Pro,Muebles,La Serena,1,102988,65909
2019-02-21,Mesa Centro,Muebles,Concepción,3,108820,70448
2019-02-21,Pañales XL,Bebés,Antofagasta,3,50838,34223
2019-02-21,Bicicleta MTB,Deportes,Antofagasta,3,66594,50281
2019-02-21,Mesa Centro,Muebles,Concepción,1,92959,61237
2019-02-21,Mesa Centro,Muebles,La Serena,3,103013,75786
2019-02-21,Balón Fútbol,Deportes,Antofagasta,3,66152,44327
2019-02-21,Tablet X,Tecnología,La Serena,2,324674,238838
2019-02-21,Notebook A,Tecnología,La Serena,3,322277,244575
2019-02-21,Chaqueta Invierno,Ropa,Concepción,1,14034,11204
2019-02-21,Tablet X,Tecnología,La Serena,2,381436,233577
2019-02-22,Chaqueta Invierno,Ropa,Antofagasta,1,18979,12107
2019-02-22,Balón Fútbol,Deportes,Valparaíso,1,72028,54077
2019-02-22,Lavadora L,Electrohogar,Concepción,1,141888,111851
2019-02-22,Tablet X,Tecnología,Concepción,1,349623,238527
2019-02-22,Lavadora L,Electrohogar,Valparaíso,3,152704,100750
2019-02-22,Notebook B,Tecnología,Santiago,2,292156,195283
2019-02-23,Bicicleta MTB,Deportes,Antofagasta,1,56806,41834
2019-02-23,Microondas M,Electrohogar,La Serena,3,161031,101913
2019-02-23,Notebook B,Tecnología,Antofagasta,2,378290,252997
2019-02-23,Chaqueta Invierno,Ropa,Valparaíso,1,18426,13144
2019-02-23,Escritorio Pro,Muebles,Valparaíso,1,114936,70863
